colour	x	y	group	clickSelects
#53B400	0.654373927958833	0.82436912617697	63	Costa Rica
#53B400	0.671526586620926	0.827685679380172	63	Costa Rica
#53B400	0.688679245283018	0.830924325695939	63	Costa Rica
#53B400	0.705831903945111	0.834053902369294	63	Costa Rica
#53B400	0.722984562607203	0.837051227350806	63	Costa Rica
#53B400	0.740137221269296	0.839876777146361	63	Costa Rica
#53B400	0.757289879931389	0.842538912495098	63	Costa Rica
#53B400	0.774442538593481	0.845029272657879	63	Costa Rica
#53B400	0.791595197255574	0.847379400423275	63	Costa Rica
#53B400	0.808747855917666	0.849604877168771	63	Costa Rica
#53B400	0.825900514579759	0.851721284271857	63	Costa Rica
#53B400	0.843053173241851	0.853759784487508	63	Costa Rica
#53B400	0.860205831903944	0.855728358521265	63	Costa Rica
#53B400	0.877358490566037	0.857673750505587	63	Costa Rica
#53B400	0.894511149228129	0.859588739802131	63	Costa Rica
#53B400	0.911663807890222	0.861512089837815	63	Costa Rica
#53B400	0.928816466552314	0.863420618563205	63	Costa Rica
#53B400	0.945969125214407	NA	63	Costa Rica
#53B400	0.0540308747855932	0.61953405752789	51	Cuba
#53B400	0.0711835334476857	0.629097603002692	51	Cuba
#53B400	0.0883361921097783	0.638824182890713	51	Cuba
#53B400	0.105488850771871	0.648721777897497	51	Cuba
#53B400	0.122641509433963	0.658688919052579	51	Cuba
#53B400	0.139794168096056	0.668616536713545	51	Cuba
#53B400	0.156946826758149	0.678349197139122	51	Cuba
#53B400	0.174099485420241	0.68775426860387	51	Cuba
#53B400	0.191252144082334	0.696730282137323	51	Cuba
#53B400	0.208404802744426	0.705215292263129	51	Cuba
#53B400	0.225557461406519	0.713224500325176	51	Cuba
#53B400	0.242710120068611	0.720859375293933	51	Cuba
#53B400	0.259862778730704	0.728189843351291	51	Cuba
#53B400	0.277015437392797	0.735301792090233	51	Cuba
#53B400	0.294168096054889	0.742148857411889	51	Cuba
#53B400	0.311320754716982	0.748692275889343	51	Cuba
#53B400	0.328473413379074	0.754824498014571	51	Cuba
#53B400	0.345626072041167	0.760451655489056	51	Cuba
#53B400	0.362778730703259	0.765503442097303	51	Cuba
#53B400	0.379931389365352	0.76994831505074	51	Cuba
#53B400	0.397084048027445	0.773784754214981	51	Cuba
#53B400	0.414236706689537	0.776987677372606	51	Cuba
#53B400	0.43138936535163	0.779657033359691	51	Cuba
#53B400	0.448542024013722	0.781854767652589	51	Cuba
#53B400	0.465694682675815	0.78367474854982	51	Cuba
#53B400	0.482847341337907	0.785094934102744	51	Cuba
#53B400	0.5	0.786078461052428	51	Cuba
#53B400	0.517152658662093	0.786689555076807	51	Cuba
#53B400	0.534305317324185	0.787038425919082	51	Cuba
#53B400	0.551457975986278	0.787304829470754	51	Cuba
#53B400	0.56861063464837	0.7877684704594	51	Cuba
#53B400	0.585763293310463	0.788731095561235	51	Cuba
#53B400	0.602915951972555	0.790347378450339	51	Cuba
#53B400	0.620068610634648	0.79270928725725	51	Cuba
#53B400	0.637221269296741	0.795778058555045	51	Cuba
#53B400	0.654373927958833	0.799406999375187	51	Cuba
#53B400	0.671526586620926	0.803309944418946	51	Cuba
#53B400	0.688679245283018	0.807192367648454	51	Cuba
#53B400	0.705831903945111	0.810837269879682	51	Cuba
#53B400	0.722984562607203	0.814228689701542	51	Cuba
#53B400	0.740137221269296	0.817466575950114	51	Cuba
#53B400	0.757289879931389	0.820798330497207	51	Cuba
#53B400	0.774442538593481	0.824470975181032	51	Cuba
#53B400	0.791595197255574	0.828607640887101	51	Cuba
#53B400	0.808747855917666	0.833177164860437	51	Cuba
#53B400	0.825900514579759	0.837993330638389	51	Cuba
#53B400	0.843053173241851	0.842823557659439	51	Cuba
#53B400	0.860205831903944	0.847374079952912	51	Cuba
#53B400	0.877358490566037	0.851459061089755	51	Cuba
#53B400	0.894511149228129	0.854977412133097	51	Cuba
#53B400	0.911663807890222	0.857952315132372	51	Cuba
#53B400	0.928816466552314	0.860468517579766	51	Cuba
#53B400	0.945969125214407	NA	51	Cuba
#FB61D7	0.0540308747855932	0.385958948086764	114	Cape Verde
#FB61D7	0.0711835334476857	0.389570407361434	114	Cape Verde
#FB61D7	0.0883361921097783	0.393000970643811	114	Cape Verde
#FB61D7	0.105488850771871	0.396383269659337	114	Cape Verde
#FB61D7	0.122641509433963	0.399953685305503	114	Cape Verde
#FB61D7	0.139794168096056	0.404175858570953	114	Cape Verde
#FB61D7	0.156946826758149	0.409623640187535	114	Cape Verde
#FB61D7	0.174099485420241	0.416603337234632	114	Cape Verde
#FB61D7	0.191252144082334	0.425255562143227	114	Cape Verde
#FB61D7	0.208404802744426	0.435524069940927	114	Cape Verde
#FB61D7	0.225557461406519	0.447147397512824	114	Cape Verde
#FB61D7	0.242710120068611	0.459707127868346	114	Cape Verde
#FB61D7	0.259862778730704	0.472613068830962	114	Cape Verde
#FB61D7	0.277015437392797	0.48532975306215	114	Cape Verde
#FB61D7	0.294168096054889	0.497573675498356	114	Cape Verde
#FB61D7	0.311320754716982	0.509149118837	114	Cape Verde
#FB61D7	0.328473413379074	0.520057223178872	114	Cape Verde
#FB61D7	0.345626072041167	0.530503966733684	114	Cape Verde
#FB61D7	0.362778730703259	0.540631862100401	114	Cape Verde
#FB61D7	0.379931389365352	0.550464471362056	114	Cape Verde
#FB61D7	0.397084048027445	0.560023836467286	114	Cape Verde
#FB61D7	0.414236706689537	0.569308057248109	114	Cape Verde
#FB61D7	0.43138936535163	0.57831599360373	114	Cape Verde
#FB61D7	0.448542024013722	0.587078808289126	114	Cape Verde
#FB61D7	0.465694682675815	0.595598781505879	114	Cape Verde
#FB61D7	0.482847341337907	0.603885034060321	114	Cape Verde
#FB61D7	0.5	0.611909443466259	114	Cape Verde
#FB61D7	0.517152658662093	0.619682650664415	114	Cape Verde
#FB61D7	0.534305317324185	0.627224037368247	114	Cape Verde
#FB61D7	0.551457975986278	0.63453626381294	114	Cape Verde
#FB61D7	0.56861063464837	0.641621610200071	114	Cape Verde
#FB61D7	0.585763293310463	0.648466395320146	114	Cape Verde
#FB61D7	0.602915951972555	0.655101021860938	114	Cape Verde
#FB61D7	0.620068610634648	0.661564253249373	114	Cape Verde
#FB61D7	0.637221269296741	0.667957558455914	114	Cape Verde
#FB61D7	0.654373927958833	0.674375185812677	114	Cape Verde
#FB61D7	0.671526586620926	0.680933045566826	114	Cape Verde
#FB61D7	0.688679245283018	0.687693083194713	114	Cape Verde
#FB61D7	0.705831903945111	0.694716484105494	114	Cape Verde
#FB61D7	0.722984562607203	0.702017689575864	114	Cape Verde
#FB61D7	0.740137221269296	0.709681827131609	114	Cape Verde
#FB61D7	0.757289879931389	0.717808845608806	114	Cape Verde
#FB61D7	0.774442538593481	0.726282074693096	114	Cape Verde
#FB61D7	0.791595197255574	0.73491377778744	114	Cape Verde
#FB61D7	0.808747855917666	0.743485815607015	114	Cape Verde
#FB61D7	0.825900514579759	0.751632975864865	114	Cape Verde
#FB61D7	0.843053173241851	0.758951282847111	114	Cape Verde
#FB61D7	0.860205831903944	0.765191814547557	114	Cape Verde
#FB61D7	0.877358490566037	0.770261082701277	114	Cape Verde
#FB61D7	0.894511149228129	0.774165927913024	114	Cape Verde
#FB61D7	0.911663807890222	0.777083445839113	114	Cape Verde
#FB61D7	0.928816466552314	0.779307402450222	114	Cape Verde
#FB61D7	0.945969125214407	NA	114	Cape Verde
#53B400	0.0540308747855932	NA	191	Curacao
#53B400	0.0711835334476857	NA	191	Curacao
#53B400	0.0883361921097783	NA	191	Curacao
#53B400	0.105488850771871	NA	191	Curacao
#53B400	0.122641509433963	NA	191	Curacao
#53B400	0.139794168096056	NA	191	Curacao
#53B400	0.156946826758149	NA	191	Curacao
#53B400	0.174099485420241	NA	191	Curacao
#53B400	0.191252144082334	NA	191	Curacao
#53B400	0.208404802744426	NA	191	Curacao
#53B400	0.225557461406519	NA	191	Curacao
#53B400	0.242710120068611	NA	191	Curacao
#53B400	0.259862778730704	NA	191	Curacao
#53B400	0.277015437392797	NA	191	Curacao
#53B400	0.294168096054889	NA	191	Curacao
#53B400	0.311320754716982	NA	191	Curacao
#53B400	0.328473413379074	NA	191	Curacao
#53B400	0.345626072041167	NA	191	Curacao
#53B400	0.362778730703259	NA	191	Curacao
#53B400	0.379931389365352	NA	191	Curacao
#53B400	0.397084048027445	NA	191	Curacao
#53B400	0.414236706689537	NA	191	Curacao
#53B400	0.43138936535163	NA	191	Curacao
#53B400	0.448542024013722	NA	191	Curacao
#53B400	0.465694682675815	NA	191	Curacao
#53B400	0.482847341337907	NA	191	Curacao
#53B400	0.5	NA	191	Curacao
#53B400	0.517152658662093	NA	191	Curacao
#53B400	0.534305317324185	NA	191	Curacao
#53B400	0.551457975986278	NA	191	Curacao
#53B400	0.56861063464837	NA	191	Curacao
#53B400	0.585763293310463	NA	191	Curacao
#53B400	0.602915951972555	NA	191	Curacao
#53B400	0.620068610634648	NA	191	Curacao
#53B400	0.637221269296741	NA	191	Curacao
#53B400	0.654373927958833	NA	191	Curacao
#53B400	0.671526586620926	NA	191	Curacao
#53B400	0.688679245283018	NA	191	Curacao
#53B400	0.705831903945111	NA	191	Curacao
#53B400	0.722984562607203	NA	191	Curacao
#53B400	0.740137221269296	NA	191	Curacao
#53B400	0.757289879931389	NA	191	Curacao
#53B400	0.774442538593481	NA	191	Curacao
#53B400	0.791595197255574	NA	191	Curacao
#53B400	0.808747855917666	NA	191	Curacao
#53B400	0.825900514579759	NA	191	Curacao
#53B400	0.843053173241851	0.79166305476402	191	Curacao
#53B400	0.860205831903944	0.801847955170326	191	Curacao
#53B400	0.877358490566037	0.801011881256375	191	Curacao
#53B400	0.894511149228129	0.814199047080956	191	Curacao
#53B400	0.911663807890222	NA	191	Curacao
#53B400	0.928816466552314	NA	191	Curacao
#53B400	0.945969125214407	NA	191	Curacao
#C49A00	0.0540308747855932	0.711899703205162	22	Cyprus
#C49A00	0.0711835334476857	0.717118324562602	22	Cyprus
#C49A00	0.0883361921097783	0.722173531473224	22	Cyprus
#C49A00	0.105488850771871	0.727073304642571	22	Cyprus
#C49A00	0.122641509433963	0.731824864708989	22	Cyprus
#C49A00	0.139794168096056	0.736436192378023	22	Cyprus
#C49A00	0.156946826758149	0.740914888321618	22	Cyprus
#C49A00	0.174099485420241	0.74526931327891	22	Cyprus
#C49A00	0.191252144082334	0.749507067921847	22	Cyprus
#C49A00	0.208404802744426	0.753627772216831	22	Cyprus
#C49A00	0.225557461406519	0.757647387574947	22	Cyprus
#C49A00	0.242710120068611	0.761557933290651	22	Cyprus
#C49A00	0.259862778730704	0.765351808691999	22	Cyprus
#C49A00	0.277015437392797	0.769036234417341	22	Cyprus
#C49A00	0.294168096054889	0.772619571205813	22	Cyprus
#C49A00	0.311320754716982	0.776109419729362	22	Cyprus
#C49A00	0.328473413379074	0.779505779987987	22	Cyprus
#C49A00	0.345626072041167	0.78281663268723	22	Cyprus
#C49A00	0.362778730703259	0.786041977827092	22	Cyprus
#C49A00	0.379931389365352	0.789197016751464	22	Cyprus
#C49A00	0.397084048027445	0.792266548116454	22	Cyprus
#C49A00	0.414236706689537	0.795289335348982	22	Cyprus
#C49A00	0.43138936535163	0.798234215694072	22	Cyprus
#C49A00	0.448542024013722	0.801101189151729	22	Cyprus
#C49A00	0.465694682675815	0.80391343777138	22	Cyprus
#C49A00	0.482847341337907	0.806670961553028	22	Cyprus
#C49A00	0.5	0.809366159824726	22	Cyprus
#C49A00	0.517152658662093	0.81200663325842	22	Cyprus
#C49A00	0.534305317324185	0.814599982526056	22	Cyprus
#C49A00	0.551457975986278	0.817131006283743	22	Cyprus
#C49A00	0.56861063464837	0.819630867286454	22	Cyprus
#C49A00	0.585763293310463	0.822083604123106	22	Cyprus
#C49A00	0.602915951972555	0.824481996155352	22	Cyprus
#C49A00	0.620068610634648	0.826849225432624	22	Cyprus
#C49A00	0.637221269296741	0.829154129199946	22	Cyprus
#C49A00	0.654373927958833	0.831435470884239	22	Cyprus
#C49A00	0.671526586620926	0.833670448469668	22	Cyprus
#C49A00	0.688679245283018	0.835873883266524	22	Cyprus
#C49A00	0.705831903945111	0.838038554636461	22	Cyprus
#C49A00	0.722984562607203	0.84017966392337	22	Cyprus
#C49A00	0.740137221269296	0.842258447700328	22	Cyprus
#C49A00	0.757289879931389	0.844259324589849	22	Cyprus
#C49A00	0.774442538593481	0.846190275297478	22	Cyprus
#C49A00	0.791595197255574	0.848074481872645	22	Cyprus
#C49A00	0.808747855917666	0.849942727036727	22	Cyprus
#C49A00	0.825900514579759	0.851872537643563	22	Cyprus
#C49A00	0.843053173241851	0.853972603301968	22	Cyprus
#C49A00	0.860205831903944	0.85629688878275	22	Cyprus
#C49A00	0.877358490566037	0.858845394085911	22	Cyprus
#C49A00	0.894511149228129	0.861579735818125	22	Cyprus
#C49A00	0.911663807890222	0.864437968503045	22	Cyprus
#C49A00	0.928816466552314	0.867280999844073	22	Cyprus
#C49A00	0.945969125214407	NA	22	Cyprus
#C49A00	0.0540308747855932	0.723713047575685	12	Czech Republic
#C49A00	0.0711835334476857	0.726266873349206	12	Czech Republic
#C49A00	0.0883361921097783	0.71495707349504	12	Czech Republic
#C49A00	0.105488850771871	0.72302138642869	12	Czech Republic
#C49A00	0.122641509433963	0.725438400107201	12	Czech Republic
#C49A00	0.139794168096056	0.72082099190061	12	Czech Republic
#C49A00	0.156946826758149	0.724275497299615	12	Czech Republic
#C49A00	0.174099485420241	0.722394330993226	12	Czech Republic
#C49A00	0.191252144082334	0.715796947744963	12	Czech Republic
#C49A00	0.208404802744426	0.708416695286364	12	Czech Republic
#C49A00	0.225557461406519	0.709556796078114	12	Czech Republic
#C49A00	0.242710120068611	0.713246922307414	12	Czech Republic
#C49A00	0.259862778730704	0.721030010379098	12	Czech Republic
#C49A00	0.277015437392797	0.71863199838045	12	Czech Republic
#C49A00	0.294168096054889	0.719627686405245	12	Czech Republic
#C49A00	0.311320754716982	0.72473913828826	12	Czech Republic
#C49A00	0.328473413379074	0.726578500898951	12	Czech Republic
#C49A00	0.345626072041167	0.727213157006358	12	Czech Republic
#C49A00	0.362778730703259	0.728311454102412	12	Czech Republic
#C49A00	0.379931389365352	0.729956999578506	12	Czech Republic
#C49A00	0.397084048027445	0.722610950143659	12	Czech Republic
#C49A00	0.414236706689537	0.729531361949585	12	Czech Republic
#C49A00	0.43138936535163	0.730865279875933	12	Czech Republic
#C49A00	0.448542024013722	0.727494381868323	12	Czech Republic
#C49A00	0.465694682675815	0.731328920864579	12	Czech Republic
#C49A00	0.482847341337907	0.734582008457039	12	Czech Republic
#C49A00	0.5	0.733818140926567	12	Czech Republic
#C49A00	0.517152658662093	0.740803158444026	12	Czech Republic
#C49A00	0.534305317324185	0.743854828229946	12	Czech Republic
#C49A00	0.551457975986278	0.744386875266096	12	Czech Republic
#C49A00	0.56861063464837	0.739841673442983	12	Czech Republic
#C49A00	0.585763293310463	0.747856582008989	12	Czech Republic
#C49A00	0.602915951972555	0.75367489638289	12	Czech Republic
#C49A00	0.620068610634648	0.761404779750959	12	Czech Republic
#C49A00	0.637221269296741	0.764597061967861	12	Czech Republic
#C49A00	0.654373927958833	0.766189402740339	12	Czech Republic
#C49A00	0.671526586620926	0.776157683996212	12	Czech Republic
#C49A00	0.688679245283018	0.777875435855783	12	Czech Republic
#C49A00	0.705831903945111	0.788622785986019	12	Czech Republic
#C49A00	0.722984562607203	0.791016997648694	12	Czech Republic
#C49A00	0.740137221269296	0.795691410894871	12	Czech Republic
#C49A00	0.757289879931389	0.798883693111773	12	Czech Republic
#C49A00	0.774442538593481	0.799643760306274	12	Czech Republic
#C49A00	0.791595197255574	0.798845689752049	12	Czech Republic
#C49A00	0.808747855917666	0.807434449049903	12	Czech Republic
#C49A00	0.825900514579759	0.810588727907081	12	Czech Republic
#C49A00	0.843053173241851	0.819937554399434	12	Czech Republic
#C49A00	0.860205831903944	0.823053829896887	12	Czech Republic
#C49A00	0.877358490566037	0.826968175948564	12	Czech Republic
#C49A00	0.894511149228129	0.828564317057014	12	Czech Republic
#C49A00	0.911663807890222	0.833960794137968	12	Czech Republic
#C49A00	0.928816466552314	0.84095341232737	12	Czech Republic
#C49A00	0.945969125214407	NA	12	Czech Republic
#C49A00	0.0540308747855932	0.712362204093015	21	Germany
#C49A00	0.0711835334476857	0.71557348798978	21	Germany
#C49A00	0.0883361921097783	0.718435901044268	21	Germany
#C49A00	0.105488850771871	0.72095780399562	21	Germany
#C49A00	0.122641509433963	0.723139196843836	21	Germany
#C49A00	0.139794168096056	0.724918514146162	21	Germany
#C49A00	0.156946826758149	0.726202647671271	21	Germany
#C49A00	0.174099485420241	0.727037581484429	21	Germany
#C49A00	0.191252144082334	0.727516423816964	21	Germany
#C49A00	0.208404802744426	0.727824631064335	21	Germany
#C49A00	0.225557461406519	0.72826470996995	21	Germany
#C49A00	0.242710120068611	0.729130426504487	21	Germany
#C49A00	0.259862778730704	0.730654361229459	21	Germany
#C49A00	0.277015437392797	0.732953184459226	21	Germany
#C49A00	0.294168096054889	0.736058819015954	21	Germany
#C49A00	0.311320754716982	0.739886517407458	21	Germany
#C49A00	0.328473413379074	0.744244362667127	21	Germany
#C49A00	0.345626072041167	0.748846189496229	21	Germany
#C49A00	0.362778730703259	0.753429014645469	21	Germany
#C49A00	0.379931389365352	0.757892129211575	21	Germany
#C49A00	0.397084048027445	0.762196769767629	21	Germany
#C49A00	0.414236706689537	0.766412482461925	21	Germany
#C49A00	0.43138936535163	0.770654037440834	21	Germany
#C49A00	0.448542024013722	0.774959058030485	21	Germany
#C49A00	0.465694682675815	0.779310822752597	21	Germany
#C49A00	0.482847341337907	0.783591521192023	21	Germany
#C49A00	0.5	0.787667381522531	21	Germany
#C49A00	0.517152658662093	0.79145289618474	21	Germany
#C49A00	0.534305317324185	0.794917282457274	21	Germany
#C49A00	0.551457975986278	0.798100063834244	21	Germany
#C49A00	0.56861063464837	0.801111070025257	21	Germany
#C49A00	0.585763293310463	0.801163894695276	21	Germany
#C49A00	0.602915951972555	0.808954583438905	21	Germany
#C49A00	0.620068610634648	0.80975265399313	21	Germany
#C49A00	0.637221269296741	0.815985204988033	21	Germany
#C49A00	0.654373927958833	0.818341413290984	21	Germany
#C49A00	0.671526586620926	0.822255759342661	21	Germany
#C49A00	0.688679245283018	0.828488310337564	21	Germany
#C49A00	0.705831903945111	0.834758864692193	21	Germany
#C49A00	0.722984562607203	0.83867321074387	21	Germany
#C49A00	0.740137221269296	0.841789486241321	21	Germany
#C49A00	0.757289879931389	0.848060040595949	21	Germany
#C49A00	0.774442538593481	0.846501902847223	21	Germany
#C49A00	0.791595197255574	0.848858111150176	21	Germany
#C49A00	0.808747855917666	0.853532524396353	21	Germany
#C49A00	0.825900514579759	0.85744687044803	21	Germany
#C49A00	0.843053173241851	0.860563145945481	21	Germany
#C49A00	0.860205831903944	0.866833700300109	21	Germany
#C49A00	0.877358490566037	0.869987979157286	21	Germany
#C49A00	0.894511149228129	0.871546116906012	21	Germany
#C49A00	0.911663807890222	0.873902325208963	21	Germany
#C49A00	0.928816466552314	0.885645363363995	21	Germany
#C49A00	0.945969125214407	NA	21	Germany
#00C094	0.0540308747855932	0.228026105875916	163	Djibouti
#00C094	0.0711835334476857	0.235406738368112	163	Djibouti
#00C094	0.0883361921097783	0.242763428743682	163	Djibouti
#00C094	0.105488850771871	0.250134560395946	163	Djibouti
#00C094	0.122641509433963	0.257520513358504	163	Djibouti
#00C094	0.139794168096056	0.264912926892214	163	Djibouti
#00C094	0.156946826758149	0.272320541769816	163	Djibouti
#00C094	0.174099485420241	0.279712195236332	163	Djibouti
#00C094	0.191252144082334	0.287065465309526	163	Djibouti
#00C094	0.208404802744426	0.294349189234424	163	Djibouti
#00C094	0.225557461406519	0.301540184961591	163	Djibouti
#00C094	0.242710120068611	0.308552944931649	163	Djibouti
#00C094	0.259862778730704	0.315403050522085	163	Djibouti
#00C094	0.277015437392797	0.322121664487871	163	Djibouti
#00C094	0.294168096054889	0.328770352271763	163	Djibouti
#00C094	0.311320754716982	0.335505307682231	163	Djibouti
#00C094	0.328473413379074	0.342543909936902	163	Djibouti
#00C094	0.345626072041167	0.349987628006241	163	Djibouti
#00C094	0.362778730703259	0.357820500479165	163	Djibouti
#00C094	0.379931389365352	0.36594067835161	163	Djibouti
#00C094	0.397084048027445	0.374130402372352	163	Djibouti
#00C094	0.414236706689537	0.382062083580561	163	Djibouti
#00C094	0.43138936535163	0.389478439230899	163	Djibouti
#00C094	0.448542024013722	0.396169690777682	163	Djibouti
#00C094	0.465694682675815	0.402073512710964	163	Djibouti
#00C094	0.482847341337907	0.407237029196804	163	Djibouti
#00C094	0.5	0.411761709205664	163	Djibouti
#00C094	0.517152658662093	0.415920416860373	163	Djibouti
#00C094	0.534305317324185	0.419947252856836	163	Djibouti
#00C094	0.551457975986278	0.423927724754435	163	Djibouti
#00C094	0.56861063464837	0.427940119474202	163	Djibouti
#00C094	0.585763293310463	0.431960874933109	163	Djibouti
#00C094	0.602915951972555	0.435950467637041	163	Djibouti
#00C094	0.620068610634648	0.439862533487136	163	Djibouti
#00C094	0.637221269296741	0.443720254532822	163	Djibouti
#00C094	0.654373927958833	0.447539592185186	163	Djibouti
#00C094	0.671526586620926	0.451297744428393	163	Djibouti
#00C094	0.688679245283018	0.455010292639932	163	Djibouti
#00C094	0.705831903945111	0.45874754303529	163	Djibouti
#00C094	0.722984562607203	0.462579041762767	163	Djibouti
#00C094	0.740137221269296	0.466644641186148	163	Djibouti
#00C094	0.757289879931389	0.471076212963684	163	Djibouti
#00C094	0.774442538593481	0.475943303243666	163	Djibouti
#00C094	0.791595197255574	0.481276314713878	163	Djibouti
#00C094	0.808747855917666	0.487035723880205	163	Djibouti
#00C094	0.825900514579759	0.493128042477723	163	Djibouti
#00C094	0.843053173241851	0.499404677369908	163	Djibouti
#00C094	0.860205831903944	0.505694613437996	163	Djibouti
#00C094	0.877358490566037	0.511904742450661	163	Djibouti
#00C094	0.894511149228129	0.517980719603497	163	Djibouti
#00C094	0.911663807890222	0.523938126273991	163	Djibouti
#00C094	0.928816466552314	0.529886792171749	163	Djibouti
#00C094	0.945969125214407	NA	163	Djibouti
#C49A00	0.0540308747855932	0.752192765353615	5	Denmark
#C49A00	0.0711835334476857	0.756270525852108	5	Denmark
#C49A00	0.0883361921097783	0.754423562569473	5	Denmark
#C49A00	0.105488850771871	0.755681473776372	5	Denmark
#C49A00	0.122641509433963	0.757000190358829	5	Denmark
#C49A00	0.139794168096056	0.755217832787726	5	Denmark
#C49A00	0.156946826758149	0.756361733915448	5	Denmark
#C49A00	0.174099485420241	0.763810392421552	5	Denmark
#C49A00	0.191252144082334	0.766915266911088	5	Denmark
#C49A00	0.208404802744426	0.768465803987868	5	Denmark
#C49A00	0.225557461406519	0.770373572646063	5	Denmark
#C49A00	0.242710120068611	0.771483270750035	5	Denmark
#C49A00	0.259862778730704	0.771863304347284	5	Denmark
#C49A00	0.277015437392797	0.775652239311869	5	Denmark
#C49A00	0.294168096054889	0.777617013009652	5	Denmark
#C49A00	0.311320754716982	0.781774580563569	5	Denmark
#C49A00	0.328473413379074	0.77654911860138	5	Denmark
#C49A00	0.345626072041167	0.790458348260737	5	Denmark
#C49A00	0.362778730703259	0.78672641833574	5	Denmark
#C49A00	0.379931389365352	0.784020579123318	5	Denmark
#C49A00	0.397084048027445	0.782188817184573	5	Denmark
#C49A00	0.414236706689537	0.784195394578054	5	Denmark
#C49A00	0.43138936535163	0.789192836381893	5	Denmark
#C49A00	0.448542024013722	0.787155856300633	5	Denmark
#C49A00	0.465694682675815	0.789363851500656	5	Denmark
#C49A00	0.482847341337907	0.787266066043836	5	Denmark
#C49A00	0.5	0.789637475690677	5	Denmark
#C49A00	0.517152658662093	0.791374229230109	5	Denmark
#C49A00	0.534305317324185	0.792628340101036	5	Denmark
#C49A00	0.551457975986278	0.793065378737873	5	Denmark
#C49A00	0.56861063464837	0.79315278646524	5	Denmark
#C49A00	0.585763293310463	0.798644271945506	5	Denmark
#C49A00	0.602915951972555	0.799210522005408	5	Denmark
#C49A00	0.620068610634648	0.798005815502126	5	Denmark
#C49A00	0.637221269296741	0.802030371297005	5	Denmark
#C49A00	0.654373927958833	0.799499347539319	5	Denmark
#C49A00	0.671526586620926	0.805401269304615	5	Denmark
#C49A00	0.688679245283018	0.810911756464742	5	Denmark
#C49A00	0.705831903945111	0.813933023562881	5	Denmark
#C49A00	0.722984562607203	0.817087302420057	5	Denmark
#C49A00	0.740137221269296	0.821001648471736	5	Denmark
#C49A00	0.757289879931389	0.824117923969187	5	Denmark
#C49A00	0.774442538593481	0.825714065077637	5	Denmark
#C49A00	0.791595197255574	0.82959040776959	5	Denmark
#C49A00	0.808747855917666	0.835024888210268	5	Denmark
#C49A00	0.825900514579759	0.840497372010671	5	Denmark
#C49A00	0.843053173241851	0.844411718062347	5	Denmark
#C49A00	0.860205831903944	0.845969855811073	5	Denmark
#C49A00	0.877358490566037	0.84988420186275	5	Denmark
#C49A00	0.894511149228129	0.852240410165702	5	Denmark
#C49A00	0.911663807890222	0.860069102269056	5	Denmark
#C49A00	0.928816466552314	0.870976066510136	5	Denmark
#C49A00	0.945969125214407	NA	5	Denmark
#53B400	0.0540308747855932	NA	192	Dominica
#53B400	0.0711835334476857	NA	192	Dominica
#53B400	0.0883361921097783	NA	192	Dominica
#53B400	0.105488850771871	NA	192	Dominica
#53B400	0.122641509433963	NA	192	Dominica
#53B400	0.139794168096056	NA	192	Dominica
#53B400	0.156946826758149	NA	192	Dominica
#53B400	0.174099485420241	NA	192	Dominica
#53B400	0.191252144082334	NA	192	Dominica
#53B400	0.208404802744426	NA	192	Dominica
#53B400	0.225557461406519	NA	192	Dominica
#53B400	0.242710120068611	NA	192	Dominica
#53B400	0.259862778730704	NA	192	Dominica
#53B400	0.277015437392797	NA	192	Dominica
#53B400	0.294168096054889	NA	192	Dominica
#53B400	0.311320754716982	NA	192	Dominica
#53B400	0.328473413379074	NA	192	Dominica
#53B400	0.345626072041167	NA	192	Dominica
#53B400	0.362778730703259	NA	192	Dominica
#53B400	0.379931389365352	NA	192	Dominica
#53B400	0.397084048027445	NA	192	Dominica
#53B400	0.414236706689537	NA	192	Dominica
#53B400	0.43138936535163	0.741080582970018	192	Dominica
#53B400	0.448542024013722	NA	192	Dominica
#53B400	0.465694682675815	NA	192	Dominica
#53B400	0.482847341337907	NA	192	Dominica
#53B400	0.5	NA	192	Dominica
#53B400	0.517152658662093	0.748871271713647	192	Dominica
#53B400	0.534305317324185	NA	192	Dominica
#53B400	0.551457975986278	NA	192	Dominica
#53B400	0.56861063464837	NA	192	Dominica
#53B400	0.585763293310463	NA	192	Dominica
#53B400	0.602915951972555	0.779844009889538	192	Dominica
#53B400	0.620068610634648	NA	192	Dominica
#53B400	0.637221269296741	NA	192	Dominica
#53B400	0.654373927958833	NA	192	Dominica
#53B400	0.671526586620926	NA	192	Dominica
#53B400	0.688679245283018	0.811006764864055	192	Dominica
#53B400	0.705831903945111	NA	192	Dominica
#53B400	0.722984562607203	NA	192	Dominica
#53B400	0.740137221269296	NA	192	Dominica
#53B400	0.757289879931389	NA	192	Dominica
#53B400	0.774442538593481	0.821077655191186	192	Dominica
#53B400	0.791595197255574	NA	192	Dominica
#53B400	0.808747855917666	NA	192	Dominica
#53B400	0.825900514579759	NA	192	Dominica
#53B400	0.843053173241851	NA	192	Dominica
#53B400	0.860205831903944	NA	192	Dominica
#53B400	0.877358490566037	NA	192	Dominica
#53B400	0.894511149228129	NA	192	Dominica
#53B400	0.911663807890222	NA	192	Dominica
#53B400	0.928816466552314	NA	192	Dominica
#53B400	0.945969125214407	NA	192	Dominica
#53B400	0.0540308747855932	0.434553464133551	102	Dominican Republic
